geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
93540,zh-CN,AS,亚洲,IQ,伊拉克,MA,米桑省,,,,,Asia/Baghdad,0
94787,zh-CN,AS,亚洲,IQ,伊拉克,KI,,,,,,Asia/Baghdad,0
94823,zh-CN,AS,亚洲,IQ,伊拉克,KA,,,,,,Asia/Baghdad,0
94824,zh-CN,AS,亚洲,IQ,伊拉克,KA,,,,,,Asia/Baghdad,0
95445,zh-CN,AS,亚洲,IQ,伊拉克,AR,埃尔比勒省,,,,,Asia/Baghdad,0
95446,zh-CN,AS,亚洲,IQ,伊拉克,AR,埃尔比勒省,,,,,Asia/Baghdad,0
96965,zh-CN,AS,亚洲,IQ,伊拉克,DI,,,,,,Asia/Baghdad,0
96994,zh-CN,AS,亚洲,IQ,伊拉克,DA,杜胡克省,,,達霍克,,Asia/Baghdad,0
97990,zh-CN,AS,亚洲,IQ,伊拉克,DI,,,,巴古拜,,Asia/Baghdad,0
98180,zh-CN,AS,亚洲,IQ,伊拉克,BG,,,,,,Asia/Baghdad,0
98182,zh-CN,AS,亚洲,IQ,伊拉克,BG,,,,巴格达,,Asia/Baghdad,0
98227,zh-CN,AS,亚洲,IQ,伊拉克,BB,巴比伦省,,,,,Asia/Baghdad,0
98245,zh-CN,AS,亚洲,IQ,伊拉克,BA,巴士拉省,,,,,Asia/Baghdad,0
98304,zh-CN,AS,亚洲,IQ,伊拉克,AR,埃尔比勒省,,,,,Asia/Baghdad,0
98463,zh-CN,AS,亚洲,IQ,伊拉克,SU,,,,,,Asia/Baghdad,0
98717,zh-CN,AS,亚洲,IQ,伊拉克,AN,安巴尔省,,,,,Asia/Baghdad,0
98854,zh-CN,AS,亚洲,IQ,伊拉克,DQ,,,,,,Asia/Baghdad,0
98860,zh-CN,AS,亚洲,IQ,伊拉克,NA,,,,納杰夫,,Asia/Baghdad,0
99039,zh-CN,AS,亚洲,IQ,伊拉克,BB,巴比伦省,,,,,Asia/Baghdad,0
99072,zh-CN,AS,亚洲,IQ,伊拉克,NI,尼尼微省,,,摩苏尔,,Asia/Baghdad,0
99131,zh-CN,AS,亚洲,IQ,伊拉克,WA,,,,,,Asia/Baghdad,0
99172,zh-CN,AS,亚洲,IQ,伊拉克,BG,,,,,,Asia/Baghdad,0
99237,zh-CN,AS,亚洲,IQ,伊拉克,,,,,,,Asia/Baghdad,0
99347,zh-CN,AS,亚洲,IQ,伊拉克,BB,巴比伦省,,,希拉,,Asia/Baghdad,0
99532,zh-CN,AS,亚洲,IQ,伊拉克,BA,巴士拉省,,,巴士拉,,Asia/Baghdad,0
99592,zh-CN,AS,亚洲,IQ,伊拉克,AN,安巴尔省,,,,,Asia/Baghdad,0
99608,zh-CN,AS,亚洲,IQ,伊拉克,MA,米桑省,,,,,Asia/Baghdad,0
99762,zh-CN,AS,亚洲,IQ,伊拉克,QA,卡迪西亚省,,,,,Asia/Baghdad,0
100425,zh-CN,AS,亚洲,SA,沙特阿拉伯,03,,,,,,Asia/Riyadh,0
101312,zh-CN,AS,亚洲,SA,沙特阿拉伯,08,,,,,,Asia/Riyadh,0
101628,zh-CN,AS,亚洲,SA,沙特阿拉伯,07,塔布克省,,,塔布克,,Asia/Riyadh,0
101732,zh-CN,AS,亚洲,SA,沙特阿拉伯,05,,,,,,Asia/Riyadh,0
101760,zh-CN,AS,亚洲,SA,沙特阿拉伯,03,,,,,,Asia/Riyadh,0
101773,zh-CN,AS,亚洲,SA,沙特阿拉伯,14,阿西尔省,,,,,Asia/Riyadh,0
102229,zh-CN,AS,亚洲,SA,沙特阿拉伯,01,利雅得省,,,,,Asia/Riyadh,0
102318,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
102358,zh-CN,AS,亚洲,SA,沙特阿拉伯,,,,,,,Asia/Riyadh,0
102458,zh-CN,AS,亚洲,SA,沙特阿拉伯,,,,,,,Asia/Riyadh,0
102527,zh-CN,AS,亚洲,SA,沙特阿拉伯,12,,,,,,Asia/Riyadh,0
102585,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
102912,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
103019,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
103035,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,,,Asia/Riyadh,0
103369,zh-CN,AS,亚洲,SA,沙特阿拉伯,14,阿西尔省,,,,,Asia/Riyadh,0
103630,zh-CN,AS,亚洲,SA,沙特阿拉伯,10,奈季兰省,,,,,Asia/Riyadh,0
104514,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,,,Asia/Riyadh,0
104515,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,,,Asia/Riyadh,0
105026,zh-CN,AS,亚洲,SA,沙特阿拉伯,,,,,,,Asia/Riyadh,0
105072,zh-CN,AS,亚洲,SA,沙特阿拉伯,14,阿西尔省,,,海米斯穆谢特,,Asia/Riyadh,0
105299,zh-CN,AS,亚洲,SA,沙特阿拉伯,09,,,,,,Asia/Riyadh,0
105343,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,吉达,,Asia/Riyadh,0
105357,zh-CN,AS,亚洲,SA,沙特阿拉伯,,,,,,,Asia/Riyadh,0
106281,zh-CN,AS,亚洲,SA,沙特阿拉伯,06,,,,,,Asia/Riyadh,0
106297,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
106909,zh-CN,AS,亚洲,SA,沙特阿拉伯,07,塔布克省,,,,,Asia/Riyadh,0
107304,zh-CN,AS,亚洲,SA,沙特阿拉伯,05,,,,,,Asia/Riyadh,0
107312,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
107729,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,,,Asia/Riyadh,0
107744,zh-CN,AS,亚洲,SA,沙特阿拉伯,03,,,,,,Asia/Riyadh,0
107797,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,宰赫兰,,Asia/Riyadh,0
107968,zh-CN,AS,亚洲,SA,沙特阿拉伯,02,,,,塔伊夫,,Asia/Riyadh,0
108179,zh-CN,AS,亚洲,SA,沙特阿拉伯,14,阿西尔省,,,,,Asia/Riyadh,0
108240,zh-CN,AS,亚洲,SA,沙特阿拉伯,06,,,,,,Asia/Riyadh,0
108241,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
108243,zh-CN,AS,亚洲,SA,沙特阿拉伯,07,塔布克省,,,,,Asia/Riyadh,0
108410,zh-CN,AS,亚洲,SA,沙特阿拉伯,01,利雅得省,,,利雅德,,Asia/Riyadh,0
108411,zh-CN,AS,亚洲,SA,沙特阿拉伯,01,利雅得省,,,,,Asia/Riyadh,0
108512,zh-CN,AS,亚洲,SA,沙特阿拉伯,08,,,,,,Asia/Riyadh,0
108927,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
108933,zh-CN,AS,亚洲,SA,沙特阿拉伯,05,,,,,,Asia/Riyadh,0
109101,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
109102,zh-CN,AS,亚洲,SA,沙特阿拉伯,01,利雅得省,,,,,Asia/Riyadh,0
109131,zh-CN,AS,亚洲,SA,沙特阿拉伯,05,,,,,,Asia/Riyadh,0
109223,zh-CN,AS,亚洲,SA,沙特阿拉伯,03,,,,麦地那,,Asia/Riyadh,0
109224,zh-CN,AS,亚洲,SA,沙特阿拉伯,03,,,,,,Asia/Riyadh,0
109323,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
109353,zh-CN,AS,亚洲,SA,沙特阿拉伯,01,利雅得省,,,,,Asia/Riyadh,0
109435,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
109470,zh-CN,AS,亚洲,SA,沙特阿拉伯,12,,,,,,Asia/Riyadh,0
109571,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
109953,zh-CN,AS,亚洲,SA,沙特阿拉伯,11,,,,巴哈,,Asia/Riyadh,0
109954,zh-CN,AS,亚洲,SA,沙特阿拉伯,11,,,,,,Asia/Riyadh,0
110107,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,,,Asia/Riyadh,0
110336,zh-CN,AS,亚洲,SA,沙特阿拉伯,04,东部省,,,达曼,,Asia/Riyadh,0
110619,zh-CN,AS,亚洲,SA,沙特阿拉伯,09,,,,,,Asia/Riyadh,0
110690,zh-CN,AS,亚洲,SA,沙特阿拉伯,14,阿西尔省,,,艾卜哈,,Asia/Riyadh,0
110791,zh-CN,AS,亚洲,IR,伊朗,23,,,,,,Asia/Tehran,0
111453,zh-CN,AS,亚洲,IR,伊朗,19,,,,,,Asia/Tehran,0
111821,zh-CN,AS,亚洲,IR,伊朗,21,,,,,,Asia/Tehran,0
111822,zh-CN,AS,亚洲,IR,伊朗,21,,,,亚兹德,,Asia/Tehran,0
112931,zh-CN,AS,亚洲,IR,伊朗,23,,,,德黑兰,,Asia/Tehran,0
113646,zh-CN,AS,亚洲,IR,伊朗,03,,,,大不里士,,Asia/Tehran,0
114930,zh-CN,AS,亚洲,IR,伊朗,28,,,,,,Asia/Tehran,0
115019,zh-CN,AS,亚洲,IR,伊朗,07,,,,,,Asia/Tehran,0
116996,zh-CN,AS,亚洲,IR,伊朗,02,,,,薩里市,,Asia/Tehran,0
117574,zh-CN,AS,亚洲,IR,伊朗,12,,,,萨南达季,,Asia/Tehran,0
117656,zh-CN,AS,亚洲,IR,伊朗,04,,,,,,Asia/Tehran,0
118063,zh-CN,AS,亚洲,IR,伊朗,09,礼萨呼罗珊省,,,,,Asia/Tehran,0
118743,zh-CN,AS,亚洲,IR,伊朗,01,,,,拉什特,,Asia/Tehran,0
119208,zh-CN,AS,亚洲,IR,伊朗,25,,,,库姆,,Asia/Tehran,0
121959,zh-CN,AS,亚洲,IR,伊朗,02,,,,,,Asia/Tehran,0
122285,zh-CN,AS,亚洲,IR,伊朗,09,礼萨呼罗珊省,,,,,Asia/Tehran,0
124665,zh-CN,AS,亚洲,IR,伊朗,09,礼萨呼罗珊省,,,,,Asia/Tehran,0
124778,zh-CN,AS,亚洲,IR,伊朗,12,,,,,,Asia/Tehran,0
125185,zh-CN,AS,亚洲,IR,伊朗,13,,,,,,Asia/Tehran,0
125605,zh-CN,AS,亚洲,IR,伊朗,15,洛雷斯坦省,,,,,Asia/Tehran,0
126914,zh-CN,AS,亚洲,IR,伊朗,22,,,,,,Asia/Tehran,0
126972,zh-CN,AS,亚洲,IR,伊朗,04,,,,,,Asia/Tehran,0
127082,zh-CN,AS,亚洲,IR,伊朗,06,,,,,,Asia/Tehran,0
127382,zh-CN,AS,亚洲,IR,伊朗,07,,,,,,Asia/Tehran,0
128226,zh-CN,AS,亚洲,IR,伊朗,05,克爾曼沙汗省,,,克尔曼沙赫,,Asia/Tehran,0
128747,zh-CN,AS,亚洲,IR,伊朗,30,厄尔布尔士省,,,卡拉季,,Asia/Tehran,0
130758,zh-CN,AS,亚洲,IR,伊朗,,,,,,,Asia/Tehran,0
130801,zh-CN,AS,亚洲,IR,伊朗,16,伊拉姆省,,,,,Asia/Tehran,0
132142,zh-CN,AS,亚洲,IR,伊朗,13,,,,,,Asia/Tehran,0
132144,zh-CN,AS,亚洲,IR,伊朗,13,,,,,,Asia/Tehran,0
132892,zh-CN,AS,亚洲,IR,伊朗,27,戈勒斯坦省,,,,,Asia/Tehran,0
133352,zh-CN,AS,亚洲,IR,伊朗,15,洛雷斯坦省,,,,,Asia/Tehran,0
134762,zh-CN,AS,亚洲,IR,伊朗,14,,,,,,Asia/Tehran,0
134766,zh-CN,AS,亚洲,IR,伊朗,07,,,,,,Asia/Tehran,0
139817,zh-CN,AS,亚洲,IR,伊朗,18,,,,,,Asia/Tehran,0
140463,zh-CN,AS,亚洲,IR,伊朗,29,,,,,,Asia/Tehran,0
142363,zh-CN,AS,亚洲,IR,伊朗,02,,,,,,Asia/Tehran,0
143127,zh-CN,AS,亚洲,IR,伊朗,00,中央省,,,,,Asia/Tehran,0
143534,zh-CN,AS,亚洲,IR,伊朗,02,,,,,,Asia/Tehran,0
144448,zh-CN,AS,亚洲,IR,伊朗,06,,,,阿瓦士,,Asia/Tehran,0
145531,zh-CN,AF,非洲,AO,安哥拉,LSU,,,,,,Africa/Luanda,0
145724,zh-CN,AF,非洲,AO,安哥拉,LNO,,,,,,Africa/Luanda,0
145952,zh-CN,EU,欧洲,CY,塞浦路斯,02,利马索尔区,,,,,Asia/Nicosia,1
145964,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
145971,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,,,Asia/Nicosia,1
146054,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146069,zh-CN,EU,欧洲,CY,塞浦路斯,02,利马索尔区,,,,,Asia/Nicosia,1
146137,zh-CN,EU,欧洲,CY,塞浦路斯,05,帕福斯区,,,,,Asia/Nicosia,1
146150,zh-CN,EU,欧洲,CY,塞浦路斯,02,利马索尔区,,,,,Asia/Nicosia,1
146175,zh-CN,EU,欧洲,CY,塞浦路斯,05,帕福斯区,,,,,Asia/Nicosia,1
146209,zh-CN,EU,欧洲,CY,塞浦路斯,04,法马古斯塔区,,,,,Asia/Famagusta,1
146214,zh-CN,EU,欧洲,CY,塞浦路斯,05,帕福斯区,,,,,Asia/Nicosia,1
146267,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146268,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,尼科西亚,,Asia/Nicosia,1
146286,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146347,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146384,zh-CN,EU,欧洲,CY,塞浦路斯,02,利马索尔区,,,利马索尔,,Asia/Nicosia,1
146395,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146398,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,,,Asia/Nicosia,1
146400,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,拉纳卡,,Asia/Nicosia,1
146411,zh-CN,EU,欧洲,CY,塞浦路斯,06,凯里尼亚区,,,,,Asia/Famagusta,1
146412,zh-CN,EU,欧洲,CY,塞浦路斯,06,凯里尼亚区,,,凯里尼亚,,Asia/Famagusta,1
146445,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,,,Asia/Nicosia,1
146583,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146615,zh-CN,EU,欧洲,CY,塞浦路斯,04,法马古斯塔区,,,,,Asia/Famagusta,1
146617,zh-CN,EU,欧洲,CY,塞浦路斯,04,法马古斯塔区,,,法马古斯塔,,Asia/Famagusta,1
146669,zh-CN,EU,欧洲,CY,塞浦路斯,,,,,,,Asia/Nicosia,1
146692,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,,,Asia/Nicosia,1
146732,zh-CN,EU,欧洲,CY,塞浦路斯,01,尼科西亚区,,,,,Asia/Nicosia,1
146748,zh-CN,EU,欧洲,CY,塞浦路斯,04,法马古斯塔区,,,,,Asia/Famagusta,1
146796,zh-CN,EU,欧洲,CY,塞浦路斯,03,拉纳卡区,,,,,Asia/Nicosia,1
146879,zh-CN,AS,亚洲,AZ,阿塞拜疆,BEY,,,,,,Asia/Baku,0
146970,zh-CN,AS,亚洲,AZ,阿塞拜疆,XA,,,,,,Asia/Baku,0
147271,zh-CN,AS,亚洲,AZ,阿塞拜疆,SAL,,,,,,Asia/Baku,0
147310,zh-CN,AS,亚洲,AZ,阿塞拜疆,BIL,,,,,,Asia/Baku,0
147368,zh-CN,AS,亚洲,AZ,阿塞拜疆,NX,纳希切万自治共和国,ORD,,,,Asia/Baku,0
147429,zh-CN,AS,亚洲,AZ,阿塞拜疆,NX,纳希切万自治共和国,BAB,,,,Asia/Baku,0
147552,zh-CN,AS,亚洲,AZ,阿塞拜疆,MAS,,,,,,Asia/Baku,0
147622,zh-CN,AS,亚洲,AZ,阿塞拜疆,LAN,,,,,,Asia/Baku,0
148140,zh-CN,AS,亚洲,AZ,阿塞拜疆,CAB,,,,,,Asia/Baku,0
148445,zh-CN,AS,亚洲,AZ,阿塞拜疆,AST,,,,阿斯塔拉,,Asia/Baku,0
148615,zh-CN,AS,亚洲,AZ,阿塞拜疆,AGC,,,,,,Asia/Baku,0
148619,zh-CN,AS,亚洲,AZ,阿塞拜疆,AGM,,,,,,Asia/Baku,0
148730,zh-CN,AF,非洲,TZ,坦桑尼亚,15,,,,桑给巴尔市,,Africa/Dar_es_Salaam,0
148842,zh-CN,AF,非洲,TZ,坦桑尼亚,06,,,,,,Africa/Dar_es_Salaam,0
149129,zh-CN,AF,非洲,TZ,坦桑尼亚,27,盖塔区,,,,,Africa/Dar_es_Salaam,0
149590,zh-CN,AF,非洲,TZ,坦桑尼亚,,,,,,,Africa/Dar_es_Salaam,0
149606,zh-CN,AF,非洲,TZ,坦桑尼亚,25,坦噶区,,,坦噶,,Africa/Dar_es_Salaam,0
149703,zh-CN,AF,非洲,TZ,坦桑尼亚,20,,,,松巴萬加,,Africa/Dar_es_Salaam,0
150602,zh-CN,AF,非洲,TZ,坦桑尼亚,19,,,,,,Africa/Dar_es_Salaam,0
151610,zh-CN,AF,非洲,TZ,坦桑尼亚,01,阿鲁沙区,,,,,Africa/Dar_es_Salaam,0
152219,zh-CN,AF,非洲,TZ,坦桑尼亚,18,,,,,,Africa/Dar_es_Salaam,0
152224,zh-CN,AF,非洲,TZ,坦桑尼亚,18,,,,姆万扎,,Africa/Dar_es_Salaam,0
152755,zh-CN,AF,非洲,TZ,坦桑尼亚,15,,,,,,Africa/Dar_es_Salaam,0
153022,zh-CN,AF,非洲,TZ,坦桑尼亚,02,,,,,,Africa/Dar_es_Salaam,0
153209,zh-CN,AF,非洲,TZ,坦桑尼亚,09,,,,莫希,,Africa/Dar_es_Salaam,0
153220,zh-CN,AF,非洲,TZ,坦桑尼亚,16,莫罗戈罗区,,,莫罗戈罗,,Africa/Dar_es_Salaam,0
154039,zh-CN,AF,非洲,TZ,坦桑尼亚,25,坦噶区,,,,,Africa/Dar_es_Salaam,0
156974,zh-CN,AF,非洲,TZ,坦桑尼亚,30,锡米尤区,,,,,Africa/Dar_es_Salaam,0
157449,zh-CN,AF,非洲,TZ,坦桑尼亚,09,,,,,,Africa/Dar_es_Salaam,0
159134,zh-CN,AF,非洲,TZ,坦桑尼亚,28,卡塔维区,,,,,Africa/Dar_es_Salaam,0
159992,zh-CN,AF,非洲,TZ,坦桑尼亚,15,,,,,,Africa/Dar_es_Salaam,0
160192,zh-CN,AF,非洲,TZ,坦桑尼亚,03,,,,,,Africa/Dar_es_Salaam,0
160196,zh-CN,AF,非洲,TZ,坦桑尼亚,03,,,,多多马,,Africa/Dar_es_Salaam,0
160260,zh-CN,AF,非洲,TZ,坦桑尼亚,02,,,,,,Africa/Dar_es_Salaam,0
160263,zh-CN,AF,非洲,TZ,坦桑尼亚,02,,,,达累斯萨拉姆,,Africa/Dar_es_Salaam,0
160892,zh-CN,AF,非洲,TZ,坦桑尼亚,13,,,,,,Africa/Dar_es_Salaam,0
160961,zh-CN,AF,非洲,TZ,坦桑尼亚,05,,,,布科巴,,Africa/Dar_es_Salaam,0
161322,zh-CN,AF,非洲,TZ,坦桑尼亚,01,阿鲁沙区,,,,,Africa/Dar_es_Salaam,0
161325,zh-CN,AF,非洲,TZ,坦桑尼亚,01,阿鲁沙区,,,阿鲁沙,,Africa/Dar_es_Salaam,0
161616,zh-CN,AS,亚洲,TM,土库曼斯坦,B,,,,巴尔坎纳巴德,,Asia/Ashgabat,0
162121,zh-CN,AS,亚洲,TM,土库曼斯坦,A,,,,,,Asia/Ashgabat,0
162181,zh-CN,AS,亚洲,TM,土库曼斯坦,A,,,,,,Asia/Ashgabat,0
162183,zh-CN,AS,亚洲,TM,土库曼斯坦,S,,,,阿什哈巴德,,Asia/Ashgabat,0
163843,zh-CN,AS,亚洲,SY,叙利亚,,,,,,,Asia/Damascus,0
164816,zh-CN,AS,亚洲,SY,叙利亚,ID,伊德利卜省,,,,,Asia/Damascus,0
164994,zh-CN,AS,亚洲,SY,叙利亚,RD,大马士革农村省,,,,,Asia/Damascus,0
166227,zh-CN,AS,亚洲,SY,叙利亚,HM,,,,,,Asia/Damascus,0
167444,zh-CN,AS,亚洲,IL,以色列,Z,北部区,,,,,Asia/Jerusalem,0
167541,zh-CN,AS,亚洲,SY,叙利亚,DI,,,,,,Asia/Damascus,0
169174,zh-CN,AS,亚洲,SY,叙利亚,RD,大马士革农村省,,,,,Asia/Damascus,0
169179,zh-CN,AS,亚洲,SY,叙利亚,HL,阿勒颇省,,,,,Asia/Damascus,0
169389,zh-CN,AS,亚洲,SY,叙利亚,ID,伊德利卜省,,,伊德利卜,,Asia/Damascus,0
169577,zh-CN,AS,亚洲,SY,叙利亚,HI,霍姆斯省,,,霍姆斯,,Asia/Damascus,0
170017,zh-CN,AS,亚洲,SY,叙利亚,HM,,,,,,Asia/Damascus,0
170062,zh-CN,AS,亚洲,SY,叙利亚,HL,阿勒颇省,,,,,Asia/Damascus,0
170063,zh-CN,AS,亚洲,SY,叙利亚,HL,阿勒颇省,,,阿勒颇,,Asia/Damascus,0
170652,zh-CN,AS,亚洲,SY,叙利亚,RD,大马士革农村省,,,,,Asia/Damascus,0
170654,zh-CN,AS,亚洲,SY,叙利亚,DI,,,,大马士革,,Asia/Damascus,0
170792,zh-CN,AS,亚洲,SY,叙利亚,DY,代尔祖尔省,,,,,Asia/Damascus,0
172082,zh-CN,AS,亚洲,SY,叙利亚,HL,阿勒颇省,,,,,Asia/Damascus,0
172370,zh-CN,AS,亚洲,SY,叙利亚,ID,伊德利卜省,,,,,Asia/Damascus,0
172374,zh-CN,AS,亚洲,SY,叙利亚,RA,,,,,,Asia/Damascus,0
173470,zh-CN,AS,亚洲,SY,叙利亚,DI,,,,,,Asia/Damascus,0
173576,zh-CN,AS,亚洲,SY,叙利亚,LA,拉塔基亚省,,,拉塔基亚,,Asia/Damascus,0
173578,zh-CN,AS,亚洲,SY,叙利亚,LA,拉塔基亚省,,,,,Asia/Damascus,0
173813,zh-CN,AS,亚洲,SY,叙利亚,HA,哈塞克省,,,,,Asia/Damascus,0
174448,zh-CN,AS,亚洲,SY,叙利亚,DY,代尔祖尔省,,,,,Asia/Damascus,0
174710,zh-CN,AS,亚洲,AM,亚美尼亚,VD,,,,,,Asia/Yerevan,0
174828,zh-CN,AS,亚洲,AM,亚美尼亚,VD,,,,,,Asia/Yerevan,0
174875,zh-CN,AS,亚洲,AM,亚美尼亚,SU,休尼克省,,,卡潘,,Asia/Yerevan,0
