geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
98180,pt-BR,AS,Ásia,IQ,Iraque,BG,Bagdad,,,,,Asia/Baghdad,0
98182,pt-BR,AS,Ásia,IQ,Iraque,BG,Bagdad,,,Bagdá,,Asia/Baghdad,0
98227,pt-BR,AS,Ásia,IQ,Iraque,BB,Babil,,,,,Asia/Baghdad,0
98245,pt-BR,AS,Ásia,IQ,Iraque,BA,Basra,,,,,Asia/Baghdad,0
98304,pt-BR,AS,Ásia,IQ,Iraque,AR,Erbil,,,,,Asia/Baghdad,0
98463,pt-BR,AS,Ásia,IQ,Iraque,SU,Sulaimaniyah,,,,,Asia/Baghdad,0
98717,pt-BR,AS,Ásia,IQ,Iraque,AN,Al-Anbar,,,,,Asia/Baghdad,0
98854,pt-BR,AS,Ásia,IQ,Iraque,DQ,"Dhi Qar",,,,,Asia/Baghdad,0
98860,pt-BR,AS,Ásia,IQ,Iraque,NA,Najaf,,,An-Najaf,,Asia/Baghdad,0
99039,pt-BR,AS,Ásia,IQ,Iraque,BB,Babil,,,,,Asia/Baghdad,0
99072,pt-BR,AS,Ásia,IQ,Iraque,NI,Nínive,,,Mossul,,Asia/Baghdad,0
99131,pt-BR,AS,Ásia,IQ,Iraque,WA,Wasit,,,,,Asia/Baghdad,0
99172,pt-BR,AS,Ásia,IQ,Iraque,BG,Bagdad,,,,,Asia/Baghdad,0
99237,pt-BR,AS,Ásia,IQ,Iraque,,,,,,,Asia/Baghdad,0
99347,pt-BR,AS,Ásia,IQ,Iraque,BB,Babil,,,,,Asia/Baghdad,0
99532,pt-BR,AS,Ásia,IQ,Iraque,BA,Basra,,,Baçorá,,Asia/Baghdad,0
99592,pt-BR,AS,Ásia,IQ,Iraque,AN,Al-Anbar,,,,,Asia/Baghdad,0
99608,pt-BR,AS,Ásia,IQ,Iraque,MA,Maysan,,,,,Asia/Baghdad,0
99762,pt-BR,AS,Ásia,IQ,Iraque,QA,Qadisiya,,,,,Asia/Baghdad,0
100425,pt-BR,AS,Ásia,SA,"Arábia Saudita",03,"Região de Medina",,,,,Asia/Riyadh,0
101312,pt-BR,AS,Ásia,SA,"Arábia Saudita",08,"Região de Fronteiras Setentrionais",,,,,Asia/Riyadh,0
101628,pt-BR,AS,Ásia,SA,"Arábia Saudita",07,Tabuk,,,Tabuk,,Asia/Riyadh,0
101732,pt-BR,AS,Ásia,SA,"Arábia Saudita",05,"Região de Al-Qassim",,,,,Asia/Riyadh,0
101760,pt-BR,AS,Ásia,SA,"Arábia Saudita",03,"Região de Medina",,,,,Asia/Riyadh,0
101773,pt-BR,AS,Ásia,SA,"Arábia Saudita",14,'Asir,,,,,Asia/Riyadh,0
102229,pt-BR,AS,Ásia,SA,"Arábia Saudita",01,"Ar Riyad",,,,,Asia/Riyadh,0
102318,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
102358,pt-BR,AS,Ásia,SA,"Arábia Saudita",,,,,,,Asia/Riyadh,0
102458,pt-BR,AS,Ásia,SA,"Arábia Saudita",,,,,,,Asia/Riyadh,0
102527,pt-BR,AS,Ásia,SA,"Arábia Saudita",12,"Região de Al Jawf",,,Sakakah,,Asia/Riyadh,0
102585,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
102912,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
103019,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
103035,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,,,Asia/Riyadh,0
103369,pt-BR,AS,Ásia,SA,"Arábia Saudita",14,'Asir,,,,,Asia/Riyadh,0
103630,pt-BR,AS,Ásia,SA,"Arábia Saudita",10,Najran,,,Najran,,Asia/Riyadh,0
104514,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,,,Asia/Riyadh,0
104515,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,Meca,,Asia/Riyadh,0
105026,pt-BR,AS,Ásia,SA,"Arábia Saudita",,,,,,,Asia/Riyadh,0
105072,pt-BR,AS,Ásia,SA,"Arábia Saudita",14,'Asir,,,"Khamis Mushait",,Asia/Riyadh,0
105299,pt-BR,AS,Ásia,SA,"Arábia Saudita",09,"Região de Jizan",,,Jizan,,Asia/Riyadh,0
105343,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,Jidá,,Asia/Riyadh,0
105357,pt-BR,AS,Ásia,SA,"Arábia Saudita",,,,,,,Asia/Riyadh,0
106281,pt-BR,AS,Ásia,SA,"Arábia Saudita",06,"Região de Hail",,,Hail,,Asia/Riyadh,0
106297,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
106909,pt-BR,AS,Ásia,SA,"Arábia Saudita",07,Tabuk,,,,,Asia/Riyadh,0
107304,pt-BR,AS,Ásia,SA,"Arábia Saudita",05,"Região de Al-Qassim",,,Buraydah,,Asia/Riyadh,0
107312,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,Abqaiq,,Asia/Riyadh,0
107729,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,,,Asia/Riyadh,0
107744,pt-BR,AS,Ásia,SA,"Arábia Saudita",03,"Região de Medina",,,,,Asia/Riyadh,0
107797,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
107968,pt-BR,AS,Ásia,SA,"Arábia Saudita",02,"Região de Meca",,,Ta’if,,Asia/Riyadh,0
108179,pt-BR,AS,Ásia,SA,"Arábia Saudita",14,'Asir,,,,,Asia/Riyadh,0
108240,pt-BR,AS,Ásia,SA,"Arábia Saudita",06,"Região de Hail",,,,,Asia/Riyadh,0
108241,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
108243,pt-BR,AS,Ásia,SA,"Arábia Saudita",07,Tabuk,,,,,Asia/Riyadh,0
108410,pt-BR,AS,Ásia,SA,"Arábia Saudita",01,"Ar Riyad",,,Riade,,Asia/Riyadh,0
108411,pt-BR,AS,Ásia,SA,"Arábia Saudita",01,"Ar Riyad",,,,,Asia/Riyadh,0
108512,pt-BR,AS,Ásia,SA,"Arábia Saudita",08,"Região de Fronteiras Setentrionais",,,Arar,,Asia/Riyadh,0
108927,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
108933,pt-BR,AS,Ásia,SA,"Arábia Saudita",05,"Região de Al-Qassim",,,,,Asia/Riyadh,0
109101,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
109102,pt-BR,AS,Ásia,SA,"Arábia Saudita",01,"Ar Riyad",,,,,Asia/Riyadh,0
109131,pt-BR,AS,Ásia,SA,"Arábia Saudita",05,"Região de Al-Qassim",,,,,Asia/Riyadh,0
109223,pt-BR,AS,Ásia,SA,"Arábia Saudita",03,"Região de Medina",,,Medina,,Asia/Riyadh,0
109224,pt-BR,AS,Ásia,SA,"Arábia Saudita",03,"Região de Medina",,,,,Asia/Riyadh,0
109323,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
109353,pt-BR,AS,Ásia,SA,"Arábia Saudita",01,"Ar Riyad",,,,,Asia/Riyadh,0
109435,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
109470,pt-BR,AS,Ásia,SA,"Arábia Saudita",12,"Região de Al Jawf",,,,,Asia/Riyadh,0
109571,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
109953,pt-BR,AS,Ásia,SA,"Arábia Saudita",11,"Região de Al Bahah",,,"Al Bahah",,Asia/Riyadh,0
109954,pt-BR,AS,Ásia,SA,"Arábia Saudita",11,"Região de Al Bahah",,,,,Asia/Riyadh,0
110107,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,,,Asia/Riyadh,0
110336,pt-BR,AS,Ásia,SA,"Arábia Saudita",04,"Ash Sharqiyah",,,Dammam,,Asia/Riyadh,0
110619,pt-BR,AS,Ásia,SA,"Arábia Saudita",09,"Região de Jizan",,,,,Asia/Riyadh,0
110690,pt-BR,AS,Ásia,SA,"Arábia Saudita",14,'Asir,,,Abha,,Asia/Riyadh,0
110791,pt-BR,AS,Ásia,IR,Irã,23,Teerã,,,,,Asia/Tehran,0
111453,pt-BR,AS,Ásia,IR,Irã,19,Zanjan,,,,,Asia/Tehran,0
111821,pt-BR,AS,Ásia,IR,Irã,21,Yazd,,,,,Asia/Tehran,0
111822,pt-BR,AS,Ásia,IR,Irã,21,Yazd,,,,,Asia/Tehran,0
112931,pt-BR,AS,Ásia,IR,Irã,23,Teerã,,,Teerão,,Asia/Tehran,0
113646,pt-BR,AS,Ásia,IR,Irã,03,"Azerbaijão Oriental",,,Tabriz,,Asia/Tehran,0
114930,pt-BR,AS,Ásia,IR,Irã,28,"Coração do Norte",,,,,Asia/Tehran,0
115019,pt-BR,AS,Ásia,IR,Irã,07,Fars,,,Xiraz,,Asia/Tehran,0
116996,pt-BR,AS,Ásia,IR,Irã,02,Mazandaran,,,,,Asia/Tehran,0
117574,pt-BR,AS,Ásia,IR,Irã,12,Curdistão,,,,,Asia/Tehran,0
117656,pt-BR,AS,Ásia,IR,Irã,04,"Azerbaijão Ocidental",,,,,Asia/Tehran,0
118063,pt-BR,AS,Ásia,IR,Irã,09,"Coração Razavi",,,,,Asia/Tehran,0
118743,pt-BR,AS,Ásia,IR,Irã,01,Gilan,,,,,Asia/Tehran,0
119208,pt-BR,AS,Ásia,IR,Irã,25,Qom,,,Qom,,Asia/Tehran,0
121959,pt-BR,AS,Ásia,IR,Irã,02,Mazandaran,,,,,Asia/Tehran,0
122285,pt-BR,AS,Ásia,IR,Irã,09,"Coração Razavi",,,,,Asia/Tehran,0
124665,pt-BR,AS,Ásia,IR,Irã,09,"Coração Razavi",,,Mexed,,Asia/Tehran,0
124778,pt-BR,AS,Ásia,IR,Irã,12,Curdistão,,,,,Asia/Tehran,0
125185,pt-BR,AS,Ásia,IR,Irã,13,Hamadã,,,,,Asia/Tehran,0
125605,pt-BR,AS,Ásia,IR,Irã,15,Lorestão,,,,,Asia/Tehran,0
126914,pt-BR,AS,Ásia,IR,Irã,22,Hormozgan,,,,,Asia/Tehran,0
126972,pt-BR,AS,Ásia,IR,Irã,04,"Azerbaijão Ocidental",,,,,Asia/Tehran,0
127082,pt-BR,AS,Ásia,IR,Irã,06,Khuzistão,,,,,Asia/Tehran,0
127382,pt-BR,AS,Ásia,IR,Irã,07,Fars,,,,,Asia/Tehran,0
128226,pt-BR,AS,Ásia,IR,Irã,05,Kermanshah,,,Kermanshah,,Asia/Tehran,0
128747,pt-BR,AS,Ásia,IR,Irã,30,Alborz,,,,,Asia/Tehran,0
130758,pt-BR,AS,Ásia,IR,Irã,,,,,,,Asia/Tehran,0
130801,pt-BR,AS,Ásia,IR,Irã,16,Ilam,,,,,Asia/Tehran,0
132142,pt-BR,AS,Ásia,IR,Irã,13,Hamadã,,,,,Asia/Tehran,0
132144,pt-BR,AS,Ásia,IR,Irã,13,Hamadã,,,,,Asia/Tehran,0
132892,pt-BR,AS,Ásia,IR,Irã,27,Golestan,,,,,Asia/Tehran,0
133352,pt-BR,AS,Ásia,IR,Irã,15,Lorestão,,,,,Asia/Tehran,0
134762,pt-BR,AS,Ásia,IR,Irã,14,"Chahar Mahaal e Bakhtiari",,,,,Asia/Tehran,0
134766,pt-BR,AS,Ásia,IR,Irã,07,Fars,,,,,Asia/Tehran,0
139817,pt-BR,AS,Ásia,IR,Irã,18,Bushehr,,,,,Asia/Tehran,0
140463,pt-BR,AS,Ásia,IR,Irã,29,"Coração do Sul",,,,,Asia/Tehran,0
142363,pt-BR,AS,Ásia,IR,Irã,02,Mazandaran,,,,,Asia/Tehran,0
143127,pt-BR,AS,Ásia,IR,Irã,00,Markazi,,,,,Asia/Tehran,0
143534,pt-BR,AS,Ásia,IR,Irã,02,Mazandaran,,,,,Asia/Tehran,0
144448,pt-BR,AS,Ásia,IR,Irã,06,Khuzistão,,,Ahvaz,,Asia/Tehran,0
145531,pt-BR,AF,África,AO,Angola,LSU,"Lunda Sul",,,Saurimo,,Africa/Luanda,0
145724,pt-BR,AF,África,AO,Angola,LNO,"Lunda Norte",,,Lucapa,,Africa/Luanda,0
145952,pt-BR,EU,Europa,CY,Chipre,02,Limassol,,,,,Asia/Nicosia,1
145964,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
145971,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,,,Asia/Nicosia,1
146054,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146069,pt-BR,EU,Europa,CY,Chipre,02,Limassol,,,,,Asia/Nicosia,1
146137,pt-BR,EU,Europa,CY,Chipre,05,Pafos,,,,,Asia/Nicosia,1
146150,pt-BR,EU,Europa,CY,Chipre,02,Limassol,,,,,Asia/Nicosia,1
146175,pt-BR,EU,Europa,CY,Chipre,05,Pafos,,,,,Asia/Nicosia,1
146209,pt-BR,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146214,pt-BR,EU,Europa,CY,Chipre,05,Pafos,,,Pafos,,Asia/Nicosia,1
146267,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146268,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,Nicósia,,Asia/Nicosia,1
146286,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146347,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146384,pt-BR,EU,Europa,CY,Chipre,02,Limassol,,,Limassol,,Asia/Nicosia,1
146395,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146398,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,,,Asia/Nicosia,1
146400,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,Lárnaca,,Asia/Nicosia,1
146411,pt-BR,EU,Europa,CY,Chipre,06,Kyrenia,,,,,Asia/Famagusta,1
146412,pt-BR,EU,Europa,CY,Chipre,06,Kyrenia,,,Cirénia,,Asia/Famagusta,1
146445,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,,,Asia/Nicosia,1
146583,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146615,pt-BR,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146617,pt-BR,EU,Europa,CY,Chipre,04,Famagusta,,,Famagusta,,Asia/Famagusta,1
146669,pt-BR,EU,Europa,CY,Chipre,,,,,,,Asia/Nicosia,1
146692,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,,,Asia/Nicosia,1
146732,pt-BR,EU,Europa,CY,Chipre,01,Nicósia,,,,,Asia/Nicosia,1
146748,pt-BR,EU,Europa,CY,Chipre,04,Famagusta,,,,,Asia/Famagusta,1
146796,pt-BR,EU,Europa,CY,Chipre,03,Larnaca,,,,,Asia/Nicosia,1
146879,pt-BR,AS,Ásia,AZ,Azerbaijão,BEY,,,,,,Asia/Baku,0
146970,pt-BR,AS,Ásia,AZ,Azerbaijão,XA,,,,,,Asia/Baku,0
147271,pt-BR,AS,Ásia,AZ,Azerbaijão,SAL,Salyan,,,Salyan,,Asia/Baku,0
147310,pt-BR,AS,Ásia,AZ,Azerbaijão,BIL,Bilasuvar,,,,,Asia/Baku,0
147368,pt-BR,AS,Ásia,AZ,Azerbaijão,NX,Nakichevan,ORD,,Ordubad,,Asia/Baku,0
147429,pt-BR,AS,Ásia,AZ,Azerbaijão,NX,Nakichevan,BAB,,Nakhchivan,,Asia/Baku,0
147552,pt-BR,AS,Ásia,AZ,Azerbaijão,MAS,Masally,,,Masally,,Asia/Baku,0
147622,pt-BR,AS,Ásia,AZ,Azerbaijão,LAN,,,,Lankaran,,Asia/Baku,0
148140,pt-BR,AS,Ásia,AZ,Azerbaijão,CAB,Jabrayil,,,,,Asia/Baku,0
148445,pt-BR,AS,Ásia,AZ,Azerbaijão,AST,Astara,,,Astara,,Asia/Baku,0
148615,pt-BR,AS,Ásia,AZ,Azerbaijão,AGC,,,,,,Asia/Baku,0
148619,pt-BR,AS,Ásia,AZ,Azerbaijão,AGM,,,,Agdam,,Asia/Baku,0
148730,pt-BR,AF,África,TZ,Tanzânia,15,"Zanzibar Urbano/Oeste",,,Zanzibar,,Africa/Dar_es_Salaam,0
148842,pt-BR,AF,África,TZ,Tanzânia,06,"Pemba Norte",,,Wete,,Africa/Dar_es_Salaam,0
149129,pt-BR,AF,África,TZ,Tanzânia,27,Geita,,,,,Africa/Dar_es_Salaam,0
149590,pt-BR,AF,África,TZ,Tanzânia,,,,,,,Africa/Dar_es_Salaam,0
149606,pt-BR,AF,África,TZ,Tanzânia,25,Tanga,,,Tanga,,Africa/Dar_es_Salaam,0
149703,pt-BR,AF,África,TZ,Tanzânia,20,Rukwa,,,Sumbawanga,,Africa/Dar_es_Salaam,0
150602,pt-BR,AF,África,TZ,Tanzânia,19,Pwani,,,,,Africa/Dar_es_Salaam,0
151610,pt-BR,AF,África,TZ,Tanzânia,01,Arusha,,,,,Africa/Dar_es_Salaam,0
152219,pt-BR,AF,África,TZ,Tanzânia,18,Mwanza,,,,,Africa/Dar_es_Salaam,0
152224,pt-BR,AF,África,TZ,Tanzânia,18,Mwanza,,,Mwanza,,Africa/Dar_es_Salaam,0
152755,pt-BR,AF,África,TZ,Tanzânia,15,"Zanzibar Urbano/Oeste",,,,,Africa/Dar_es_Salaam,0
153022,pt-BR,AF,África,TZ,Tanzânia,02,"Dar es Salaam",,,,,Africa/Dar_es_Salaam,0
153209,pt-BR,AF,África,TZ,Tanzânia,09,Kilimanjaro,,,Moshi,,Africa/Dar_es_Salaam,0
153220,pt-BR,AF,África,TZ,Tanzânia,16,Morogoro,,,Morogoro,,Africa/Dar_es_Salaam,0
154039,pt-BR,AF,África,TZ,Tanzânia,25,Tanga,,,,,Africa/Dar_es_Salaam,0
156974,pt-BR,AF,África,TZ,Tanzânia,30,"Região de Simiyu",,,,,Africa/Dar_es_Salaam,0
157449,pt-BR,AF,África,TZ,Tanzânia,09,Kilimanjaro,,,,,Africa/Dar_es_Salaam,0
159134,pt-BR,AF,África,TZ,Tanzânia,28,Katavi,,,,,Africa/Dar_es_Salaam,0
159992,pt-BR,AF,África,TZ,Tanzânia,15,"Zanzibar Urbano/Oeste",,,,,Africa/Dar_es_Salaam,0
160192,pt-BR,AF,África,TZ,Tanzânia,03,Dodoma,,,,,Africa/Dar_es_Salaam,0
160196,pt-BR,AF,África,TZ,Tanzânia,03,Dodoma,,,Dodoma,,Africa/Dar_es_Salaam,0
160260,pt-BR,AF,África,TZ,Tanzânia,02,"Dar es Salaam",,,,,Africa/Dar_es_Salaam,0
160263,pt-BR,AF,África,TZ,Tanzânia,02,"Dar es Salaam",,,"Dar es Salaam",,Africa/Dar_es_Salaam,0
160892,pt-BR,AF,África,TZ,Tanzânia,13,Mara,,,,,Africa/Dar_es_Salaam,0
160961,pt-BR,AF,África,TZ,Tanzânia,05,Kagera,,,Bukoba,,Africa/Dar_es_Salaam,0
161322,pt-BR,AF,África,TZ,Tanzânia,01,Arusha,,,,,Africa/Dar_es_Salaam,0
161325,pt-BR,AF,África,TZ,Tanzânia,01,Arusha,,,Arusha,,Africa/Dar_es_Salaam,0
161616,pt-BR,AS,Ásia,TM,Turcomenistão,B,Balkan,,,Balkanabat,,Asia/Ashgabat,0
162121,pt-BR,AS,Ásia,TM,Turcomenistão,A,Ahal,,,,,Asia/Ashgabat,0
162181,pt-BR,AS,Ásia,TM,Turcomenistão,A,Ahal,,,,,Asia/Ashgabat,0
162183,pt-BR,AS,Ásia,TM,Turcomenistão,S,Ashgabat,,,Aşgabat,,Asia/Ashgabat,0
163843,pt-BR,AS,Ásia,SY,Síria,,,,,,,Asia/Damascus,0
164816,pt-BR,AS,Ásia,SY,Síria,ID,Idlib,,,,,Asia/Damascus,0
164994,pt-BR,AS,Ásia,SY,Síria,RD,"Rif Dimashq",,,,,Asia/Damascus,0
166227,pt-BR,AS,Ásia,SY,Síria,HM,Hama,,,,,Asia/Damascus,0
167444,pt-BR,AS,Ásia,IL,Israel,Z,"Distrito Norte",,,,,Asia/Jerusalem,0
167541,pt-BR,AS,Ásia,SY,Síria,DI,"província de Damasco",,,,,Asia/Damascus,0
169174,pt-BR,AS,Ásia,SY,Síria,RD,"Rif Dimashq",,,,,Asia/Damascus,0
169179,pt-BR,AS,Ásia,SY,Síria,HL,Alepo,,,,,Asia/Damascus,0
169389,pt-BR,AS,Ásia,SY,Síria,ID,Idlib,,,Idlib,,Asia/Damascus,0
169577,pt-BR,AS,Ásia,SY,Síria,HI,Homs,,,Homs,,Asia/Damascus,0
170017,pt-BR,AS,Ásia,SY,Síria,HM,Hama,,,Hama,,Asia/Damascus,0
170062,pt-BR,AS,Ásia,SY,Síria,HL,Alepo,,,,,Asia/Damascus,0
170063,pt-BR,AS,Ásia,SY,Síria,HL,Alepo,,,Alepo,,Asia/Damascus,0
170652,pt-BR,AS,Ásia,SY,Síria,RD,"Rif Dimashq",,,,,Asia/Damascus,0
170654,pt-BR,AS,Ásia,SY,Síria,DI,"província de Damasco",,,Damasco,,Asia/Damascus,0
170792,pt-BR,AS,Ásia,SY,Síria,DY,"Deir ez-Zor",,,,,Asia/Damascus,0
