geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
98182,ru,AS,Азия,IQ,Ирак,BG,Багдад,,,Багдад,,Asia/Baghdad,0
98227,ru,AS,Азия,IQ,Ирак,BB,Бабиль,,,,,Asia/Baghdad,0
98245,ru,AS,Азия,IQ,Ирак,BA,Басра,,,,,Asia/Baghdad,0
98304,ru,AS,Азия,IQ,Ирак,AR,Эрбиль,,,,,Asia/Baghdad,0
98463,ru,AS,Азия,IQ,Ирак,SU,Сулеймания,,,Сулеймания,,Asia/Baghdad,0
98717,ru,AS,Азия,IQ,Ирак,AN,Анбар,,,Эр-Рамади,,Asia/Baghdad,0
98854,ru,AS,Азия,IQ,Ирак,DQ,Ди-Кар,,,Насирия,,Asia/Baghdad,0
98860,ru,AS,Азия,IQ,Ирак,NA,,,,Эн-Наджаф,,Asia/Baghdad,0
99039,ru,AS,Азия,IQ,Ирак,BB,Бабиль,,,Аль-Эль-Мусайибе,,Asia/Baghdad,0
99072,ru,AS,Азия,IQ,Ирак,NI,Найнава,,,Мосул,,Asia/Baghdad,0
99131,ru,AS,Азия,IQ,Ирак,WA,Васит,,,Эль-Кут,,Asia/Baghdad,0
99172,ru,AS,Азия,IQ,Ирак,BG,Багдад,,,,,Asia/Baghdad,0
99237,ru,AS,Азия,IQ,Ирак,,,,,,,Asia/Baghdad,0
99347,ru,AS,Азия,IQ,Ирак,BB,Бабиль,,,Аль-Хилла,,Asia/Baghdad,0
99532,ru,AS,Азия,IQ,Ирак,BA,Басра,,,Басра,,Asia/Baghdad,0
99592,ru,AS,Азия,IQ,Ирак,AN,Анбар,,,,,Asia/Baghdad,0
99608,ru,AS,Азия,IQ,Ирак,MA,Майсан,,,,,Asia/Baghdad,0
99762,ru,AS,Азия,IQ,Ирак,QA,Кадисия,,,Дивания,,Asia/Baghdad,0
100425,ru,AS,Азия,SA,"Саудовская Аравия",03,,,,,,Asia/Riyadh,0
101312,ru,AS,Азия,SA,"Саудовская Аравия",08,,,,,,Asia/Riyadh,0
101628,ru,AS,Азия,SA,"Саудовская Аравия",07,Табук,,,Табук,,Asia/Riyadh,0
101732,ru,AS,Азия,SA,"Саудовская Аравия",05,,,,,,Asia/Riyadh,0
101760,ru,AS,Азия,SA,"Саудовская Аравия",03,,,,,,Asia/Riyadh,0
101773,ru,AS,Азия,SA,"Саудовская Аравия",14,"Административный округ Асир",,,,,Asia/Riyadh,0
102229,ru,AS,Азия,SA,"Саудовская Аравия",01,Эр-Рияд,,,,,Asia/Riyadh,0
102318,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
102358,ru,AS,Азия,SA,"Саудовская Аравия",,,,,,,Asia/Riyadh,0
102458,ru,AS,Азия,SA,"Саудовская Аравия",,,,,,,Asia/Riyadh,0
102527,ru,AS,Азия,SA,"Саудовская Аравия",12,,,,Сакака,,Asia/Riyadh,0
102585,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
102912,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
103019,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
103035,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,,,Asia/Riyadh,0
103369,ru,AS,Азия,SA,"Саудовская Аравия",14,"Административный округ Асир",,,,,Asia/Riyadh,0
103630,ru,AS,Азия,SA,"Саудовская Аравия",10,Наджран,,,Наджран,,Asia/Riyadh,0
104514,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,,,Asia/Riyadh,0
104515,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,Мекка,,Asia/Riyadh,0
105026,ru,AS,Азия,SA,"Саудовская Аравия",,,,,,,Asia/Riyadh,0
105072,ru,AS,Азия,SA,"Саудовская Аравия",14,"Административный округ Асир",,,Хамис-Мушаит,,Asia/Riyadh,0
105299,ru,AS,Азия,SA,"Саудовская Аравия",09,,,,Джизан,,Asia/Riyadh,0
105343,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,Джидда,,Asia/Riyadh,0
105357,ru,AS,Азия,SA,"Саудовская Аравия",,,,,,,Asia/Riyadh,0
106281,ru,AS,Азия,SA,"Саудовская Аравия",06,,,,Хаиль,,Asia/Riyadh,0
106297,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
106909,ru,AS,Азия,SA,"Саудовская Аравия",07,Табук,,,Дуба,,Asia/Riyadh,0
107304,ru,AS,Азия,SA,"Саудовская Аравия",05,,,,Бурайда,,Asia/Riyadh,0
107312,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Абкайк,,Asia/Riyadh,0
107729,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,,,Asia/Riyadh,0
107744,ru,AS,Азия,SA,"Саудовская Аравия",03,,,,,,Asia/Riyadh,0
107797,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Дахран,,Asia/Riyadh,0
107968,ru,AS,Азия,SA,"Саудовская Аравия",02,,,,Эт-Таиф,,Asia/Riyadh,0
108179,ru,AS,Азия,SA,"Саудовская Аравия",14,"Административный округ Асир",,,,,Asia/Riyadh,0
108240,ru,AS,Азия,SA,"Саудовская Аравия",06,,,,,,Asia/Riyadh,0
108241,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
108243,ru,AS,Азия,SA,"Саудовская Аравия",07,Табук,,,,,Asia/Riyadh,0
108410,ru,AS,Азия,SA,"Саудовская Аравия",01,Эр-Рияд,,,Эр-Рияд,,Asia/Riyadh,0
108411,ru,AS,Азия,SA,"Саудовская Аравия",01,Эр-Рияд,,,,,Asia/Riyadh,0
108512,ru,AS,Азия,SA,"Саудовская Аравия",08,,,,Аръар,,Asia/Riyadh,0
108927,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Эль-Катиф,,Asia/Riyadh,0
108933,ru,AS,Азия,SA,"Саудовская Аравия",05,,,,,,Asia/Riyadh,0
109101,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
109102,ru,AS,Азия,SA,"Саудовская Аравия",01,Эр-Рияд,,,,,Asia/Riyadh,0
109131,ru,AS,Азия,SA,"Саудовская Аравия",05,,,,,,Asia/Riyadh,0
109223,ru,AS,Азия,SA,"Саудовская Аравия",03,,,,Медина,,Asia/Riyadh,0
109224,ru,AS,Азия,SA,"Саудовская Аравия",03,,,,,,Asia/Riyadh,0
109323,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Эль-Хубар,,Asia/Riyadh,0
109353,ru,AS,Азия,SA,"Саудовская Аравия",01,Эр-Рияд,,,Эль-Хардж,,Asia/Riyadh,0
109435,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Аль-Джубайль,,Asia/Riyadh,0
109470,ru,AS,Азия,SA,"Саудовская Аравия",12,,,,,,Asia/Riyadh,0
109571,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Эль-Хуфуф,,Asia/Riyadh,0
109953,ru,AS,Азия,SA,"Саудовская Аравия",11,,,,Эль-Баха,,Asia/Riyadh,0
109954,ru,AS,Азия,SA,"Саудовская Аравия",11,,,,,,Asia/Riyadh,0
110107,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,,,Asia/Riyadh,0
110336,ru,AS,Азия,SA,"Саудовская Аравия",04,"Восточный административный район",,,Даммам,,Asia/Riyadh,0
110619,ru,AS,Азия,SA,"Саудовская Аравия",09,,,,,,Asia/Riyadh,0
110690,ru,AS,Азия,SA,"Саудовская Аравия",14,"Административный округ Асир",,,Абха,,Asia/Riyadh,0
110791,ru,AS,Азия,IR,Иран,23,Тегеран,,,,,Asia/Tehran,0
111453,ru,AS,Азия,IR,Иран,19,Зенджан,,,Зенджан,,Asia/Tehran,0
111821,ru,AS,Азия,IR,Иран,21,Йезд,,,,,Asia/Tehran,0
111822,ru,AS,Азия,IR,Иран,21,Йезд,,,Йезд,,Asia/Tehran,0
112931,ru,AS,Азия,IR,Иран,23,Тегеран,,,Тегеран,,Asia/Tehran,0
113646,ru,AS,Азия,IR,Иран,03,"Восточный Азербайджан",,,Тебриз,,Asia/Tehran,0
114930,ru,AS,Азия,IR,Иран,28,"Северный Хорасан",,,,,Asia/Tehran,0
115019,ru,AS,Азия,IR,Иран,07,Фарс,,,Шираз,,Asia/Tehran,0
116996,ru,AS,Азия,IR,Иран,02,Мазендеран,,,Сари,,Asia/Tehran,0
117574,ru,AS,Азия,IR,Иран,12,Курдистан,,,Сенендедж,,Asia/Tehran,0
117656,ru,AS,Азия,IR,Иран,04,"Западный Азербайджан",,,Салмас,,Asia/Tehran,0
118063,ru,AS,Азия,IR,Иран,09,Хорасан-Резави,,,Себзевар,,Asia/Tehran,0
118743,ru,AS,Азия,IR,Иран,01,Гилян,,,Решт,,Asia/Tehran,0
119208,ru,AS,Азия,IR,Иран,25,Кум,,,Кум,,Asia/Tehran,0
121959,ru,AS,Азия,IR,Иран,02,Мазендеран,,,,,Asia/Tehran,0
122285,ru,AS,Азия,IR,Иран,09,Хорасан-Резави,,,Нишапур,,Asia/Tehran,0
124665,ru,AS,Азия,IR,Иран,09,Хорасан-Резави,,,Мешхед,,Asia/Tehran,0
124778,ru,AS,Азия,IR,Иран,12,Курдистан,,,,,Asia/Tehran,0
125185,ru,AS,Азия,IR,Иран,13,Хамадан,,,,,Asia/Tehran,0
125605,ru,AS,Азия,IR,Иран,15,Лурестан,,,,,Asia/Tehran,0
126914,ru,AS,Азия,IR,Иран,22,Хормозган,,,Киш,,Asia/Tehran,0
126972,ru,AS,Азия,IR,Иран,04,"Западный Азербайджан",,,,,Asia/Tehran,0
127082,ru,AS,Азия,IR,Иран,06,Хузестан,,,,,Asia/Tehran,0
127382,ru,AS,Азия,IR,Иран,07,Фарс,,,,,Asia/Tehran,0
128226,ru,AS,Азия,IR,Иран,05,Керманшах,,,Керманшах,,Asia/Tehran,0
128747,ru,AS,Азия,IR,Иран,30,Альборз,,,Карай,,Asia/Tehran,0
130758,ru,AS,Азия,IR,Иран,,,,,,,Asia/Tehran,0
130801,ru,AS,Азия,IR,Иран,16,Илам,,,,,Asia/Tehran,0
132142,ru,AS,Азия,IR,Иран,13,Хамадан,,,,,Asia/Tehran,0
132144,ru,AS,Азия,IR,Иран,13,Хамадан,,,Хамадан,,Asia/Tehran,0
132892,ru,AS,Азия,IR,Иран,27,Голестан,,,Горган,,Asia/Tehran,0
133352,ru,AS,Азия,IR,Иран,15,Лурестан,,,Гилян,,Asia/Tehran,0
134762,ru,AS,Азия,IR,Иран,14,"Чехармехаль и Бахтиария",,,,,Asia/Tehran,0
134766,ru,AS,Азия,IR,Иран,07,Фарс,,,,,Asia/Tehran,0
139817,ru,AS,Азия,IR,Иран,18,Бушир,,,Бушир,,Asia/Tehran,0
140463,ru,AS,Азия,IR,Иран,29,"Южный Хорасан",,,Бирдженд,,Asia/Tehran,0
142363,ru,AS,Азия,IR,Иран,02,Мазендеран,,,Баболь,,Asia/Tehran,0
143127,ru,AS,Азия,IR,Иран,00,"Центральный остан",,,Эрак,,Asia/Tehran,0
143534,ru,AS,Азия,IR,Иран,02,Мазендеран,,,Амоль,,Asia/Tehran,0
144448,ru,AS,Азия,IR,Иран,06,Хузестан,,,Ахваз,,Asia/Tehran,0
145531,ru,AF,Африка,AO,Ангола,LSU,"Южная Лунда",,,Сауримо,,Africa/Luanda,0
145724,ru,AF,Африка,AO,Ангола,LNO,"Северная Лунда",,,Лукапа,,Africa/Luanda,0
145952,ru,EU,Европа,CY,Кипр,02,Лимасол,,,,,Asia/Nicosia,1
145964,ru,EU,Европа,CY,Кипр,01,Никосия,,,Гери,,Asia/Nicosia,1
145971,ru,EU,Европа,CY,Кипр,03,Ларнака,,,,,Asia/Nicosia,1
146054,ru,EU,Европа,CY,Кипр,01,Никосия,,,Строволос,,Asia/Nicosia,1
146069,ru,EU,Европа,CY,Кипр,02,Лимасол,,,,,Asia/Nicosia,1
146137,ru,EU,Европа,CY,Кипр,05,Пафос,,,,,Asia/Nicosia,1
146150,ru,EU,Европа,CY,Кипр,02,Лимасол,,,,,Asia/Nicosia,1
146175,ru,EU,Европа,CY,Кипр,05,Пафос,,,,,Asia/Nicosia,1
146209,ru,EU,Европа,CY,Кипр,04,Фамагуста,,,,,Asia/Famagusta,1
146214,ru,EU,Европа,CY,Кипр,05,Пафос,,,Пафос,,Asia/Nicosia,1
146267,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146268,ru,EU,Европа,CY,Кипр,01,Никосия,,,Никосия,,Asia/Nicosia,1
146286,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146347,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146384,ru,EU,Европа,CY,Кипр,02,Лимасол,,,Лимасол,,Asia/Nicosia,1
146395,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146398,ru,EU,Европа,CY,Кипр,03,Ларнака,,,,,Asia/Nicosia,1
146400,ru,EU,Европа,CY,Кипр,03,Ларнака,,,Ларнака,,Asia/Nicosia,1
146411,ru,EU,Европа,CY,Кипр,06,Кирения,,,,,Asia/Famagusta,1
146412,ru,EU,Европа,CY,Кипр,06,Кирения,,,Кирения,,Asia/Famagusta,1
146445,ru,EU,Европа,CY,Кипр,03,Ларнака,,,,,Asia/Nicosia,1
146583,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146615,ru,EU,Европа,CY,Кипр,04,Фамагуста,,,,,Asia/Famagusta,1
146617,ru,EU,Европа,CY,Кипр,04,Фамагуста,,,Фамагуста,,Asia/Famagusta,1
146669,ru,EU,Европа,CY,Кипр,,,,,,,Asia/Nicosia,1
146692,ru,EU,Европа,CY,Кипр,03,Ларнака,,,,,Asia/Nicosia,1
146732,ru,EU,Европа,CY,Кипр,01,Никосия,,,,,Asia/Nicosia,1
146748,ru,EU,Европа,CY,Кипр,04,Фамагуста,,,Айя-Напа,,Asia/Famagusta,1
146796,ru,EU,Европа,CY,Кипр,03,Ларнака,,,,,Asia/Nicosia,1
146879,ru,AS,Азия,AZ,Азербайджан,BEY,,,,,,Asia/Baku,0
146970,ru,AS,Азия,AZ,Азербайджан,XA,,,,Ханкенди,,Asia/Baku,0
147271,ru,AS,Азия,AZ,Азербайджан,SAL,"Сальянский район",,,Сальян,,Asia/Baku,0
147310,ru,AS,Азия,AZ,Азербайджан,BIL,"Билясуварский район",,,,,Asia/Baku,0
147368,ru,AS,Азия,AZ,Азербайджан,NX,Нахичевань,ORD,,Ордубад,,Asia/Baku,0
147429,ru,AS,Азия,AZ,Азербайджан,NX,Нахичевань,BAB,,Нахичевань,,Asia/Baku,0
147552,ru,AS,Азия,AZ,Азербайджан,MAS,"Масаллинский район",,,Масаллы,,Asia/Baku,0
147622,ru,AS,Азия,AZ,Азербайджан,LAN,,,,Ленкорань,,Asia/Baku,0
148140,ru,AS,Азия,AZ,Азербайджан,CAB,"Джебраильский район",,,,,Asia/Baku,0
148445,ru,AS,Азия,AZ,Азербайджан,AST,"Астаринский район",,,Астара,,Asia/Baku,0
148615,ru,AS,Азия,AZ,Азербайджан,AGC,,,,,,Asia/Baku,0
148619,ru,AS,Азия,AZ,Азербайджан,AGM,,,,Агдам,,Asia/Baku,0
148730,ru,AF,Африка,TZ,Танзания,15,,,,Занзибар,,Africa/Dar_es_Salaam,0
148842,ru,AF,Африка,TZ,Танзания,06,,,,Вето,,Africa/Dar_es_Salaam,0
149129,ru,AF,Африка,TZ,Танзания,27,Гейта,,,,,Africa/Dar_es_Salaam,0
149590,ru,AF,Африка,TZ,Танзания,,,,,,,Africa/Dar_es_Salaam,0
149606,ru,AF,Африка,TZ,Танзания,25,Танга,,,Танга,,Africa/Dar_es_Salaam,0
149703,ru,AF,Африка,TZ,Танзания,20,Руква,,,Сумбаванга,,Africa/Dar_es_Salaam,0
150602,ru,AF,Африка,TZ,Танзания,19,Пвани,,,,,Africa/Dar_es_Salaam,0
151610,ru,AF,Африка,TZ,Танзания,01,Аруша,,,,,Africa/Dar_es_Salaam,0
152219,ru,AF,Африка,TZ,Танзания,18,Мванза,,,,,Africa/Dar_es_Salaam,0
152224,ru,AF,Африка,TZ,Танзания,18,Мванза,,,Мванза,,Africa/Dar_es_Salaam,0
152755,ru,AF,Африка,TZ,Танзания,15,,,,,,Africa/Dar_es_Salaam,0
153022,ru,AF,Африка,TZ,Танзания,02,Дар-эс-Салам,,,,,Africa/Dar_es_Salaam,0
153209,ru,AF,Африка,TZ,Танзания,09,Килиманджаро,,,Моши,,Africa/Dar_es_Salaam,0
153220,ru,AF,Африка,TZ,Танзания,16,Морогоро,,,Морогоро,,Africa/Dar_es_Salaam,0
154039,ru,AF,Африка,TZ,Танзания,25,Танга,,,,,Africa/Dar_es_Salaam,0
156974,ru,AF,Африка,TZ,Танзания,30,Симию,,,,,Africa/Dar_es_Salaam,0
157449,ru,AF,Африка,TZ,Танзания,09,Килиманджаро,,,,,Africa/Dar_es_Salaam,0
159134,ru,AF,Африка,TZ,Танзания,28,Катави,,,,,Africa/Dar_es_Salaam,0
159992,ru,AF,Африка,TZ,Танзания,15,,,,,,Africa/Dar_es_Salaam,0
160192,ru,AF,Африка,TZ,Танзания,03,Додома,,,,,Africa/Dar_es_Salaam,0
160196,ru,AF,Африка,TZ,Танзания,03,Додома,,,Додома,,Africa/Dar_es_Salaam,0
160260,ru,AF,Африка,TZ,Танзания,02,Дар-эс-Салам,,,,,Africa/Dar_es_Salaam,0
160263,ru,AF,Африка,TZ,Танзания,02,Дар-эс-Салам,,,Дар-эс-Салам,,Africa/Dar_es_Salaam,0
160892,ru,AF,Африка,TZ,Танзания,13,Мара,,,,,Africa/Dar_es_Salaam,0
160961,ru,AF,Африка,TZ,Танзания,05,Кагера,,,Букоба,,Africa/Dar_es_Salaam,0
161322,ru,AF,Африка,TZ,Танзания,01,Аруша,,,,,Africa/Dar_es_Salaam,0
161325,ru,AF,Африка,TZ,Танзания,01,Аруша,,,Аруша,,Africa/Dar_es_Salaam,0
161616,ru,AS,Азия,TM,Туркменистан,B,"Балканский велаят",,,Балканабат,,Asia/Ashgabat,0
162121,ru,AS,Азия,TM,Туркменистан,A,"Ахалский велаят",,,Ахал,,Asia/Ashgabat,0
162181,ru,AS,Азия,TM,Туркменистан,A,"Ахалский велаят",,,,,Asia/Ashgabat,0
162183,ru,AS,Азия,TM,Туркменистан,S,Ашхабад,,,Ашхабад,,Asia/Ashgabat,0
163843,ru,AS,Азия,SY,Сирия,,,,,,,Asia/Damascus,0
164816,ru,AS,Азия,SY,Сирия,ID,"Мухафаза Идлиб",,,,,Asia/Damascus,0
164994,ru,AS,Азия,SY,Сирия,RD,Риф-Дамаск,,,,,Asia/Damascus,0
166227,ru,AS,Азия,SY,Сирия,HM,"Мухафаза Хама",,,,,Asia/Damascus,0
167444,ru,AS,Азия,IL,Израиль,Z,"Северный округ",,,Мадждаль-Шамс,,Asia/Jerusalem,0
167541,ru,AS,Азия,SY,Сирия,DI,Дамаск,,,,,Asia/Damascus,0
169174,ru,AS,Азия,SY,Сирия,RD,Риф-Дамаск,,,Джарамана,,Asia/Damascus,0
169179,ru,AS,Азия,SY,Сирия,HL,"Мухафаза Халеб",,,,,Asia/Damascus,0
169389,ru,AS,Азия,SY,Сирия,ID,"Мухафаза Идлиб",,,Идлиб,,Asia/Damascus,0
169577,ru,AS,Азия,SY,Сирия,HI,"Мухафаза Хомс",,,Хомс,,Asia/Damascus,0
170017,ru,AS,Азия,SY,Сирия,HM,"Мухафаза Хама",,,Хама,,Asia/Damascus,0
170062,ru,AS,Азия,SY,Сирия,HL,"Мухафаза Халеб",,,,,Asia/Damascus,0
170063,ru,AS,Азия,SY,Сирия,HL,"Мухафаза Халеб",,,Халеб,,Asia/Damascus,0
170652,ru,AS,Азия,SY,Сирия,RD,Риф-Дамаск,,,,,Asia/Damascus,0
170654,ru,AS,Азия,SY,Сирия,DI,Дамаск,,,Дамаск,,Asia/Damascus,0
170792,ru,AS,Азия,SY,Сирия,DY,"Мухафаза Дейр-эз-Зор",,,,,Asia/Damascus,0
172082,ru,AS,Азия,SY,Сирия,HL,"Мухафаза Халеб",,,Азаз,,Asia/Damascus,0
172370,ru,AS,Азия,SY,Сирия,ID,"Мухафаза Идлиб",,,,,Asia/Damascus,0
172374,ru,AS,Азия,SY,Сирия,RA,"Мухафаза Ракка",,,,,Asia/Damascus,0
173470,ru,AS,Азия,SY,Сирия,DI,Дамаск,,,,,Asia/Damascus,0
173576,ru,AS,Азия,SY,Сирия,LA,"Мухафаза Латакия",,,Латакия,,Asia/Damascus,0
173578,ru,AS,Азия,SY,Сирия,LA,"Мухафаза Латакия",,,,,Asia/Damascus,0
173813,ru,AS,Азия,SY,Сирия,HA,"Мухафаза Хасеке",,,,,Asia/Damascus,0
174448,ru,AS,Азия,SY,Сирия,DY,"Мухафаза Дейр-эз-Зор",,,Абу-Камаль,,Asia/Damascus,0
174710,ru,AS,Азия,AM,Армения,VD,"Вайоцдзорская область",,,Ехегнадзор,,Asia/Yerevan,0
174828,ru,AS,Азия,AM,Армения,VD,"Вайоцдзорская область",,,Малишка,,Asia/Yerevan,0
174875,ru,AS,Азия,AM,Армения,SU,"Сюникская область",,,Капан,,Asia/Yerevan,0
174884,ru,AS,Азия,AM,Армения,VD,"Вайоцдзорская область",,,Джермук,,Asia/Yerevan,0
174895,ru,AS,Азия,AM,Армения,SU,"Сюникская область",,,Горис,,Asia/Yerevan,0
174979,ru,AS,Азия,AM,Армения,AR,"Араратская область",,,Арташат,,Asia/Yerevan,0
174982,ru,AS,Азия,AM,Армения,,,,,,,Asia/Yerevan,0
178443,ru,AF,Африка,KE,Кения,46,Ваджир,,,Ваджир,,Africa/Nairobi,0
178560,ru,AF,Африка,KE,Кения,11,Какамега,,,,,Africa/Nairobi,0
179330,ru,AF,Африка,KE,Кения,30,Найроби,,,Тик,,Africa/Nairobi,0
179625,ru,AF,Африка,KE,Кения,22,Мачакос,,,,,Africa/Nairobi,0
