dest_ip,metadata_region,metadata_service,metadata_network_border_group
15.220.168.0/21,eu-north-1,EC2,eu-north-1-hel-1
52.95.244.0/24,eu-west-1,EC2,eu-west-1
64.187.128.0/20,us-east-1,EC2,us-east-1-mia-1
64.252.111.0/24,ap-northeast-1,EC2,ap-northeast-1
18.231.0.0/16,sa-east-1,EC2,sa-east-1
54.252.0.0/16,ap-southeast-2,EC2,ap-southeast-2
64.252.125.0/24,us-east-1,EC2,us-east-1
1.178.10.0/24,eu-central-1,EC2,eu-central-1
3.224.0.0/12,us-east-1,EC2,us-east-1
15.193.160.0/22,ap-southeast-1,EC2,ap-southeast-1
35.50.227.0/24,ap-northeast-1,EC2,ap-northeast-1
35.50.233.0/24,ap-south-1,EC2,ap-south-1
35.71.104.0/24,me-central-1,EC2,me-central-1
35.71.117.0/24,us-west-1,EC2,us-west-1
54.221.0.0/16,us-east-1,EC2,us-east-1
54.255.0.0/16,ap-southeast-1,EC2,ap-southeast-1
56.136.0.0/16,us-gov-west-1,EC2,us-gov-west-1
64.252.126.0/24,eu-west-3,EC2,eu-west-3
15.177.102.0/24,mx-central-1,EC2,mx-central-1
15.193.128.0/22,us-east-1,EC2,us-east-1
35.50.132.0/24,us-west-2,EC2,us-west-2
15.228.0.0/15,sa-east-1,EC2,sa-east-1
51.44.0.0/16,eu-west-3,EC2,eu-west-3
157.241.0.0/16,me-south-1,EC2,me-south-1
15.181.112.0/22,us-east-1,EC2,us-east-1-bos-1
52.94.249.208/28,ap-south-2,EC2,ap-south-2
54.222.100.0/22,cn-north-1,EC2,cn-north-1
54.233.0.0/18,sa-east-1,EC2,sa-east-1
68.66.112.0/20,us-east-1,EC2,us-east-1-bos-1
69.231.128.0/18,cn-northwest-1,EC2,cn-northwest-1
99.77.248.0/24,eu-west-3,EC2,eu-west-3
99.151.120.0/21,us-west-1,EC2,us-west-1
108.136.0.0/15,ap-southeast-3,EC2,ap-southeast-3
15.145.2.0/23,eu-central-1,EC2,eu-central-1-wl1-muc-wlz-1
18.34.72.0/21,us-east-2,EC2,us-east-2
35.55.14.0/24,ap-south-1,EC2,ap-south-1
35.176.0.0/15,eu-west-2,EC2,eu-west-2
70.224.192.0/18,us-west-2,EC2,us-west-2-lax-1
99.77.153.0/24,us-east-2,EC2,us-east-2
99.77.155.0/24,eu-west-1,EC2,eu-west-1
151.148.39.0/24,ap-southeast-2,EC2,ap-southeast-2
51.20.0.0/16,eu-north-1,EC2,eu-north-1
52.95.255.32/28,ap-southeast-1,EC2,ap-southeast-1
56.125.0.0/16,sa-east-1,EC2,sa-east-1
69.230.192.0/18,cn-northwest-1,EC2,cn-northwest-1
160.1.0.0/16,us-gov-west-1,EC2,us-gov-west-1
3.5.128.0/22,us-east-2,EC2,us-east-2
15.181.241.0/24,us-east-1,EC2,us-east-1-dfw-1
18.216.0.0/14,us-east-2,EC2,us-east-2
34.192.0.0/12,us-east-1,EC2,us-east-1
3.104.0.0/14,ap-southeast-2,EC2,ap-southeast-2
13.216.0.0/13,us-east-1,EC2,us-east-1
15.177.99.0/24,il-central-1,EC2,il-central-1
15.193.5.0/24,eu-west-2,EC2,eu-west-2
15.220.32.0/21,us-west-2,EC2,us-west-2-phx-1
51.24.0.0/16,eu-west-2,EC2,eu-west-2
52.80.0.0/16,cn-north-1,EC2,cn-north-1
52.94.250.16/28,ap-southeast-4,EC2,ap-southeast-4
64.252.121.0/24,us-west-1,EC2,us-west-1
99.150.32.0/21,ap-southeast-2,EC2,ap-southeast-2
175.41.128.0/18,ap-southeast-1,EC2,ap-southeast-1
3.5.196.0/22,ap-east-2,EC2,ap-east-2
35.50.236.0/24,ap-southeast-1,EC2,ap-southeast-1
35.96.1.0/24,us-west-2,EC2,us-west-2
35.96.41.0/24,eu-central-2,EC2,eu-central-2
64.252.68.0/24,us-east-1,EC2,us-east-1
18.96.64.0/19,sa-east-1,EC2,sa-east-1
18.229.0.0/16,sa-east-1,EC2,sa-east-1
35.50.208.0/24,me-south-1,EC2,me-south-1
54.219.0.0/16,us-west-1,EC2,us-west-1
3.32.0.0/16,us-gov-west-1,EC2,us-gov-west-1
35.182.0.0/15,ca-central-1,EC2,ca-central-1
63.180.0.0/14,eu-central-1,EC2,eu-central-1
70.232.124.0/22,eu-west-1,EC2,eu-west-1
99.77.191.0/24,us-east-1,EC2,us-east-1
3.5.72.0/23,eu-west-1,EC2,eu-west-1
13.152.0.0/16,me-south-1,EC2,me-south-1
13.250.0.0/15,ap-southeast-1,EC2,ap-southeast-1
18.96.128.0/19,us-west-1,EC2,us-west-1
44.192.0.0/11,us-east-1,EC2,us-east-1
99.77.55.51/32,eu-south-2,EC2,eu-south-2
216.39.160.0/21,ap-northeast-1,EC2,ap-northeast-1
35.55.6.0/24,ap-northeast-2,EC2,ap-northeast-2
64.252.102.0/24,ap-southeast-1,EC2,ap-southeast-1
64.252.108.0/24,ap-southeast-2,EC2,ap-southeast-2
99.77.55.43/32,eu-south-2,EC2,eu-south-2
99.77.156.0/24,eu-west-2,EC2,eu-west-2
99.77.233.0/24,ca-central-1,EC2,ca-central-1
3.4.9.0/24,us-east-1,EC2,us-east-1
18.97.64.0/20,ap-southeast-5,EC2,ap-southeast-5
15.168.0.0/16,ap-northeast-3,EC2,ap-northeast-3
35.50.213.0/24,me-south-1,EC2,me-south-1
99.77.55.24/32,eu-south-2,EC2,eu-south-2
99.77.138.0/24,eu-south-1,EC2,eu-south-1
162.250.238.0/23,us-east-1,EC2,us-east-1
3.5.152.0/21,ap-northeast-1,EC2,ap-northeast-1
18.224.0.0/14,us-east-2,EC2,us-east-2
51.45.0.0/16,eu-west-3,EC2,eu-west-3
52.56.0.0/16,eu-west-2,EC2,eu-west-2
54.245.0.0/16,us-west-2,EC2,us-west-2
159.248.216.0/21,ap-northeast-2,EC2,ap-northeast-2
182.30.0.0/16,us-gov-east-1,EC2,us-gov-east-1
198.41.107.0/24,us-west-2,EC2,us-west-2-phx-2
216.244.6.0/24,ap-east-1,EC2,ap-east-1
16.15.192.0/18,us-east-1,EC2,us-east-1
16.57.0.0/18,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-2
18.230.0.0/16,sa-east-1,EC2,sa-east-1
40.176.0.0/15,ca-west-1,EC2,ca-west-1
52.58.0.0/15,eu-central-1,EC2,eu-central-1
70.232.86.125/32,ap-southeast-4,EC2,ap-southeast-4
136.18.138.0/23,us-east-1,EC2,us-east-1
99.77.152.0/24,us-west-2,EC2,us-west-2
159.248.232.0/21,GLOBAL,EC2,GLOBAL
3.131.0.0/16,us-east-2,EC2,us-east-2
15.220.80.0/20,ap-northeast-1,EC2,ap-northeast-1-tpe-1
35.96.7.0/24,us-west-2,EC2,us-west-2
35.96.34.0/24,eu-west-1,EC2,eu-west-1
99.77.55.32/32,eu-south-2,EC2,eu-south-2
99.77.235.0/24,af-south-1,EC2,af-south-1
3.96.0.0/15,ca-central-1,EC2,ca-central-1
15.220.48.0/21,eu-central-1,EC2,eu-central-1-waw-1
54.216.0.0/15,eu-west-1,EC2,eu-west-1
155.146.128.0/20,us-west-2,EC2,us-west-2-wl1-sea-wlz-1
168.185.5.0/24,us-east-1,EC2,us-east-1
3.5.252.0/22,ca-central-1,EC2,ca-central-1
15.193.164.0/22,ap-southeast-2,EC2,ap-southeast-2
15.220.232.0/24,ap-south-1,EC2,ap-south-1-ccu-2
23.20.0.0/14,us-east-1,EC2,us-east-1
52.94.248.80/28,ap-northeast-1,EC2,ap-northeast-1
64.252.64.0/24,us-east-1,EC2,us-east-1
99.77.55.26/32,eu-south-2,EC2,eu-south-2
99.77.55.34/32,eu-south-2,EC2,eu-south-2
99.77.143.0/24,ap-southeast-1,EC2,ap-southeast-1
3.4.1.0/24,us-east-1,EC2,us-east-1
13.56.0.0/16,us-west-1,EC2,us-west-1
15.220.184.0/21,us-east-1,EC2,us-east-1-qro-1
18.184.0.0/15,eu-central-1,EC2,eu-central-1
35.55.26.0/24,sa-east-1,EC2,sa-east-1
35.160.0.0/13,us-west-2,EC2,us-west-2
52.48.0.0/14,eu-west-1,EC2,eu-west-1
99.77.137.0/24,eu-north-1,EC2,eu-north-1
13.112.0.0/14,ap-northeast-1,EC2,ap-northeast-1
15.181.144.0/20,us-east-1,EC2,us-east-1-phl-1
35.71.96.0/24,ap-southeast-3,EC2,ap-southeast-3
43.200.0.0/14,ap-northeast-2,EC2,ap-northeast-2
52.68.0.0/15,ap-northeast-1,EC2,ap-northeast-1
54.67.0.0/16,us-west-1,EC2,us-west-1
208.78.135.0/24,eu-west-2,EC2,eu-west-2
15.181.254.0/24,us-east-1,EC2,us-east-1-mia-1
18.60.0.0/15,ap-south-2,EC2,ap-south-2
52.57.0.0/16,eu-central-1,EC2,eu-central-1
99.151.80.0/21,eu-central-2,EC2,eu-central-2
3.36.0.0/14,ap-northeast-2,EC2,ap-northeast-2
35.71.123.0/24,ca-west-1,EC2,ca-west-1
35.96.254.0/24,us-east-2,EC2,us-east-2
54.112.0.0/18,us-east-1,EC2,us-east-1
54.116.0.0/15,ap-northeast-2,EC2,ap-northeast-2
18.190.0.0/16,us-east-2,EC2,us-east-2
52.82.168.0/24,cn-northwest-1,EC2,cn-northwest-1
155.146.0.0/20,us-east-1,EC2,us-east-1-wl1-bos-wlz-1
155.146.112.0/20,us-west-2,EC2,us-west-2-wl1-las-wlz-1
162.213.232.0/24,eu-west-1,EC2,eu-west-1
35.96.12.0/24,eu-central-1,EC2,eu-central-1
99.151.190.0/23,us-east-1,EC2,us-east-1
16.15.20.0/22,eu-central-1,EC2,eu-central-1
18.98.0.0/18,us-west-2,EC2,us-west-2
35.71.72.0/22,eu-west-1,EC2,eu-west-1
52.95.227.0/24,eu-north-1,EC2,eu-north-1
54.68.0.0/14,us-west-2,EC2,us-west-2
54.93.0.0/16,eu-central-1,EC2,eu-central-1
56.112.0.0/16,ca-west-1,EC2,ca-west-1
192.43.184.0/24,us-east-2,EC2,us-east-2
13.50.0.0/16,eu-north-1,EC2,eu-north-1
35.96.128.0/20,ap-southeast-2,EC2,ap-southeast-2
52.44.0.0/15,us-east-1,EC2,us-east-1
52.76.128.0/17,ap-southeast-1,EC2,ap-southeast-1
54.95.0.0/16,ap-northeast-1,EC2,ap-northeast-1
54.212.0.0/15,us-west-2,EC2,us-west-2
3.5.228.0/22,af-south-1,EC2,af-south-1
15.181.176.0/20,us-east-1,EC2,us-east-1-chi-1
15.220.202.0/23,us-west-2,EC2,us-west-2-pdx-1
35.50.129.0/24,us-west-2,EC2,us-west-2
35.55.3.0/24,ap-northeast-1,EC2,ap-northeast-1
75.3.128.0/18,us-east-2,EC2,us-east-2
96.0.0.0/21,ap-southeast-2,EC2,ap-southeast-2-per-1
151.148.37.0/24,ap-northeast-1,EC2,ap-northeast-1
3.124.0.0/14,eu-central-1,EC2,eu-central-1
13.144.0.0/16,ap-southeast-1,EC2,ap-southeast-1
15.181.48.0/20,us-east-1,EC2,us-east-1-msp-1
51.0.128.0/21,eusc-de-east-1,EC2,eusc-de-east-1
52.82.176.0/22,cn-northwest-1,EC2,cn-northwest-1
54.183.0.0/16,us-west-1,EC2,us-west-1
3.24.0.0/14,ap-southeast-2,EC2,ap-southeast-2
35.96.39.0/24,ap-southeast-2,EC2,ap-southeast-2
96.0.131.0/24,us-east-1,EC2,us-east-1-scl-1
151.148.41.0/24,eu-west-2,EC2,eu-west-2
192.157.36.0/24,us-east-1,EC2,us-east-1
15.193.6.0/24,us-east-1,EC2,us-east-1
35.50.210.0/24,me-south-1,EC2,me-south-1
35.71.113.0/24,eu-south-1,EC2,eu-south-1
64.252.103.0/24,ap-southeast-1,EC2,ap-southeast-1
13.62.0.0/15,eu-north-1,EC2,eu-north-1
15.177.86.0/24,ap-east-1,EC2,ap-east-1
16.52.0.0/16,ca-central-1,EC2,ca-central-1
18.144.0.0/15,us-west-1,EC2,us-west-1
35.96.96.0/20,eu-central-1,EC2,eu-central-1
52.90.0.0/15,us-east-1,EC2,us-east-1
52.94.144.0/23,us-west-1,EC2,us-west-1
139.56.20.0/23,us-east-1,EC2,us-east-1-wl1-tpa-wlz-1
15.220.64.0/20,eu-central-1,EC2,eu-central-1-waw-1
15.220.176.0/21,us-east-1,EC2,us-east-1-qro-1
52.0.0.0/15,us-east-1,EC2,us-east-1
52.82.184.0/23,cn-northwest-1,EC2,cn-northwest-1
52.95.253.0/24,eu-west-2,EC2,eu-west-2
99.77.55.33/32,eu-south-2,EC2,eu-south-2
140.179.0.0/16,cn-north-1,EC2,cn-north-1
208.110.48.0/20,us-east-1,EC2,us-east-1
15.216.0.0/16,eu-south-2,EC2,eu-south-2
52.95.255.128/28,eu-central-1,EC2,eu-central-1
52.208.0.0/13,eu-west-1,EC2,eu-west-1
99.77.234.0/24,sa-east-1,EC2,sa-east-1
151.148.36.0/24,us-east-1,EC2,us-east-1
15.177.95.0/24,ap-southeast-5,EC2,ap-southeast-5
16.62.0.0/15,eu-central-2,EC2,eu-central-2
18.96.16.0/20,ap-northeast-3,EC2,ap-northeast-3
18.97.96.0/20,mx-central-1,EC2,mx-central-1
35.55.13.0/24,ap-south-1,EC2,ap-south-1
52.54.0.0/15,us-east-1,EC2,us-east-1
52.95.230.0/24,us-west-2,EC2,us-west-2-lax-1
83.119.128.0/18,eu-central-1,EC2,eu-central-1
3.5.48.0/22,me-central-1,EC2,me-central-1
15.220.152.0/21,eu-central-1,EC2,eu-central-1-ham-1
16.56.64.0/18,us-east-1,EC2,us-east-1
51.21.0.0/16,eu-north-1,EC2,eu-north-1
51.112.0.0/16,me-central-1,EC2,me-central-1
52.74.0.0/16,ap-southeast-1,EC2,ap-southeast-1
54.168.0.0/16,ap-northeast-1,EC2,ap-northeast-1
136.18.160.0/23,us-east-1,EC2,us-east-1
15.177.89.0/24,eu-west-1,EC2,eu-west-1
18.156.0.0/14,eu-central-1,EC2,eu-central-1
52.82.170.0/24,cn-northwest-1,EC2,cn-northwest-1
64.252.113.0/24,ap-northeast-1,EC2,ap-northeast-1
79.125.0.0/17,eu-west-1,EC2,eu-west-1
99.77.134.0/24,eu-west-2,EC2,eu-west-2
13.214.0.0/15,ap-southeast-1,EC2,ap-southeast-1
15.177.77.0/24,ap-northeast-3,EC2,ap-northeast-3
15.177.90.0/24,eu-south-1,EC2,eu-south-1
16.15.8.0/22,ap-southeast-6,EC2,ap-southeast-6
16.26.0.0/16,ap-southeast-4,EC2,ap-southeast-4
43.216.0.0/15,ap-southeast-5,EC2,ap-southeast-5
54.180.0.0/15,ap-northeast-2,EC2,ap-northeast-2
56.124.0.0/17,sa-east-1,EC2,sa-east-1
99.77.253.0/24,us-west-2,EC2,us-west-2
99.78.238.255/32,ap-southeast-3,EC2,ap-southeast-3
3.4.6.0/24,us-west-2,EC2,us-west-2
15.177.79.0/24,ap-northeast-1,EC2,ap-northeast-1
15.220.208.128/26,us-west-2,EC2,us-west-2-las-1b
35.50.231.0/24,ap-south-1,EC2,ap-south-1
54.64.0.0/15,ap-northeast-1,EC2,ap-northeast-1
176.34.0.0/19,ap-northeast-1,EC2,ap-northeast-1
35.71.120.0/24,eu-south-2,EC2,eu-south-2
35.80.0.0/12,us-west-2,EC2,us-west-2
99.77.147.0/24,me-south-1,EC2,me-south-1
99.77.236.0/24,me-south-1,EC2,me-south-1
173.83.217.0/24,ca-central-1,EC2,ca-central-1
